region_code,region,tipo_de_indicador,periodo,total
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2011,655.712
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2010,672.603
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2009,666.180
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2008,720.433
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2007,776.156
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2006,697.384
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2005,651.999
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2004,691.245
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2003,736.346
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2002,772.319
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2001,780.275
09,Cataluña,Volumen de agua suministrada a la red de abastecimiento público,2000,824.762
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2022,445.432
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2020,454.227
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2018,467.324
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2016,465.434
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2014,457.383
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2013,461.504
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2012,504.301
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2011,509.837
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2010,514.872
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2009,510.990
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2008,547.907
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2007,613.298
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2006,591.939
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2005,541.377
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2004,576.186
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2003,618.368
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2002,632.718
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2001,661.254
09,Cataluña,Volumen total de agua registrada y distribuida por tipo de usuario,2000,657.130
09,Cataluña,Volumen de agua no registrada,2022,127.347
09,Cataluña,Volumen de agua no registrada,2020,144.526
09,Cataluña,Volumen de agua no registrada,2018,134.737
09,Cataluña,Volumen de agua no registrada,2016,152.409
09,Cataluña,Volumen de agua no registrada,2014,134.707
09,Cataluña,Volumen de agua no registrada,2013,154.732
09,Cataluña,Volumen de agua no registrada,2012,144.461
09,Cataluña,Volumen de agua no registrada,2011,145.875
09,Cataluña,Volumen de agua no registrada,2010,157.731
09,Cataluña,Volumen de agua no registrada,2009,155.190
09,Cataluña,Volumen de agua no registrada,2008,172.526
09,Cataluña,Volumen de agua no registrada,2007,162.858
09,Cataluña,Volumen de agua no registrada,2006,..
09,Cataluña,Volumen de agua no registrada,2005,..
09,Cataluña,Volumen de agua no registrada,2004,..
09,Cataluña,Volumen de agua no registrada,2003,..
09,Cataluña,Volumen de agua no registrada,2002,..
09,Cataluña,Volumen de agua no registrada,2001,..
09,Cataluña,Volumen de agua no registrada,2000,..
09,Cataluña,Pérdidas reales,2022,74.138
09,Cataluña,Pérdidas reales,2020,85.852
09,Cataluña,Pérdidas reales,2018,82.484
09,Cataluña,Pérdidas reales,2016,89.616
09,Cataluña,Pérdidas reales,2014,66.545
09,Cataluña,Pérdidas reales,2013,71.950
09,Cataluña,Pérdidas reales,2012,88.895
09,Cataluña,Pérdidas reales,2011,94.819
09,Cataluña,Pérdidas reales,2010,102.525
09,Cataluña,Pérdidas reales,2009,100.873
09,Cataluña,Pérdidas reales,2008,108.691
09,Cataluña,Pérdidas reales,2007,120.341
09,Cataluña,Pérdidas reales,2006,105.445
09,Cataluña,Pérdidas reales,2005,110.622
09,Cataluña,Pérdidas reales,2004,115.059
09,Cataluña,Pérdidas reales,2003,117.978
09,Cataluña,Pérdidas reales,2002,139.601
09,Cataluña,Pérdidas reales,2001,119.021
09,Cataluña,Pérdidas reales,2000,167.632
09,Cataluña,Pérdidas aparentes,2022,53.208
09,Cataluña,Pérdidas aparentes,2020,58.674
09,Cataluña,Pérdidas aparentes,2018,52.253
09,Cataluña,Pérdidas aparentes,2016,62.793
09,Cataluña,Pérdidas aparentes,2014,68.162
09,Cataluña,Pérdidas aparentes,2013,82.782
09,Cataluña,Pérdidas aparentes,2012,55.566
09,Cataluña,Pérdidas aparentes,2011,51.056
09,Cataluña,Pérdidas aparentes,2010,55.206
09,Cataluña,Pérdidas aparentes,2009,54.317
09,Cataluña,Pérdidas aparentes,2008,63.835
09,Cataluña,Pérdidas aparentes,2007,42.517
09,Cataluña,Pérdidas aparentes,2006,..
09,Cataluña,Pérdidas aparentes,2005,..
09,Cataluña,Pérdidas aparentes,2004,..
09,Cataluña,Pérdidas aparentes,2003,..
09,Cataluña,Pérdidas aparentes,2002,..
09,Cataluña,Pérdidas aparentes,2001,..
09,Cataluña,Pérdidas aparentes,2000,..
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2022,463.412
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2020,503.786
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2018,554.234
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2016,486.313
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2014,488.956
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2013,481.587
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2012,506.726
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2011,485.022
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2010,507.658
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2009,527.108
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2008,608.573
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2007,585.086
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2006,546.001
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2005,518.726
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2004,562.567
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2003,543.550
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2002,476.998
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2001,488.331
10,Comunitat Valenciana,Volumen de agua suministrada a la red de abastecimiento público,2000,526.315
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2022,354.425
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2020,389.668
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2018,407.669
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2016,368.952
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2014,381.995
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2013,364.059
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2012,369.422
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2011,356.403
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2010,363.797
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2009,395.768
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2008,438.975
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2007,421.075
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2006,421.497
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2005,393.009
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2004,422.820
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2003,389.367
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2002,351.382
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2001,363.360
10,Comunitat Valenciana,Volumen total de agua registrada y distribuida por tipo de usuario,2000,368.606
10,Comunitat Valenciana,Volumen de agua no registrada,2022,108.987
10,Comunitat Valenciana,Volumen de agua no registrada,2020,114.118
10,Comunitat Valenciana,Volumen de agua no registrada,2018,146.565
10,Comunitat Valenciana,Volumen de agua no registrada,2016,117.361
10,Comunitat Valenciana,Volumen de agua no registrada,2014,106.961
10,Comunitat Valenciana,Volumen de agua no registrada,2013,117.528
10,Comunitat Valenciana,Volumen de agua no registrada,2012,137.304
10,Comunitat Valenciana,Volumen de agua no registrada,2011,128.619
10,Comunitat Valenciana,Volumen de agua no registrada,2010,143.861
10,Comunitat Valenciana,Volumen de agua no registrada,2009,131.340
10,Comunitat Valenciana,Volumen de agua no registrada,2008,169.598
10,Comunitat Valenciana,Volumen de agua no registrada,2007,164.011
10,Comunitat Valenciana,Volumen de agua no registrada,2006,..
10,Comunitat Valenciana,Volumen de agua no registrada,2005,..
10,Comunitat Valenciana,Volumen de agua no registrada,2004,..
10,Comunitat Valenciana,Volumen de agua no registrada,2003,..
10,Comunitat Valenciana,Volumen de agua no registrada,2002,..
10,Comunitat Valenciana,Volumen de agua no registrada,2001,..
10,Comunitat Valenciana,Volumen de agua no registrada,2000,..
10,Comunitat Valenciana,Pérdidas reales,2022,78.741
10,Comunitat Valenciana,Pérdidas reales,2020,76.640
10,Comunitat Valenciana,Pérdidas reales,2018,99.944
10,Comunitat Valenciana,Pérdidas reales,2016,84.734
10,Comunitat Valenciana,Pérdidas reales,2014,77.119
10,Comunitat Valenciana,Pérdidas reales,2013,85.678
10,Comunitat Valenciana,Pérdidas reales,2012,102.978
10,Comunitat Valenciana,Pérdidas reales,2011,100.323
10,Comunitat Valenciana,Pérdidas reales,2010,113.650
10,Comunitat Valenciana,Pérdidas reales,2009,102.445
10,Comunitat Valenciana,Pérdidas reales,2008,128.894
10,Comunitat Valenciana,Pérdidas reales,2007,131.350
10,Comunitat Valenciana,Pérdidas reales,2006,124.504
10,Comunitat Valenciana,Pérdidas reales,2005,125.717
10,Comunitat Valenciana,Pérdidas reales,2004,139.747
10,Comunitat Valenciana,Pérdidas reales,2003,154.183
10,Comunitat Valenciana,Pérdidas reales,2002,125.616
10,Comunitat Valenciana,Pérdidas reales,2001,124.971
10,Comunitat Valenciana,Pérdidas reales,2000,157.709
10,Comunitat Valenciana,Pérdidas aparentes,2022,30.246
10,Comunitat Valenciana,Pérdidas aparentes,2020,37.478
10,Comunitat Valenciana,Pérdidas aparentes,2018,46.621
10,Comunitat Valenciana,Pérdidas aparentes,2016,32.627
10,Comunitat Valenciana,Pérdidas aparentes,2014,29.842
10,Comunitat Valenciana,Pérdidas aparentes,2013,31.850
10,Comunitat Valenciana,Pérdidas aparentes,2012,34.326
10,Comunitat Valenciana,Pérdidas aparentes,2011,28.296
10,Comunitat Valenciana,Pérdidas aparentes,2010,30.211
10,Comunitat Valenciana,Pérdidas aparentes,2009,28.895
10,Comunitat Valenciana,Pérdidas aparentes,2008,40.704
10,Comunitat Valenciana,Pérdidas aparentes,2007,32.661
10,Comunitat Valenciana,Pérdidas aparentes,2006,..
10,Comunitat Valenciana,Pérdidas aparentes,2005,..
10,Comunitat Valenciana,Pérdidas aparentes,2004,..
10,Comunitat Valenciana,Pérdidas aparentes,2003,..
10,Comunitat Valenciana,Pérdidas aparentes,2002,..
10,Comunitat Valenciana,Pérdidas aparentes,2001,..
10,Comunitat Valenciana,Pérdidas aparentes,2000,..
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2022,99.079
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2020,92.347
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2018,101.366
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2016,112.047
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2014,104.601
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2013,111.935
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2012,115.719
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2011,110.105
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2010,115.490
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2009,113.708
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2008,123.973
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2007,137.120
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2006,136.498
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2005,140.350
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2004,145.585
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2003,136.376
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2002,116.740
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2001,112.347
11,Extremadura,Volumen de agua suministrada a la red de abastecimiento público,2000,98.864
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2022,66.445
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2020,61.740
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2018,67.141
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2016,73.179
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2014,67.890
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2013,69.626
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2012,75.522
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2011,74.042
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2010,78.298
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2009,79.683
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2008,90.963
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2007,98.774
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2006,111.253
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2005,108.617
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2004,114.719
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2003,114.108
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2002,97.182
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2001,95.105
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2000,81.855
11,Extremadura,Volumen de agua no registrada,2022,32.634
11,Extremadura,Volumen de agua no registrada,2020,30.607
11,Extremadura,Volumen de agua no registrada,2018,34.225
11,Extremadura,Volumen de agua no registrada,2016,38.868
11,Extremadura,Volumen de agua no registrada,2014,36.711
11,Extremadura,Volumen de agua no registrada,2013,42.309
11,Extremadura,Volumen de agua no registrada,2012,40.197
11,Extremadura,Volumen de agua no registrada,2011,36.063
11,Extremadura,Volumen de agua no registrada,2010,37.192
11,Extremadura,Volumen de agua no registrada,2009,34.025
11,Extremadura,Volumen de agua no registrada,2008,33.010
11,Extremadura,Volumen de agua no registrada,2007,38.346
11,Extremadura,Volumen de agua no registrada,2006,..
11,Extremadura,Volumen de agua no registrada,2005,..
11,Extremadura,Volumen de agua no registrada,2004,..
11,Extremadura,Volumen de agua no registrada,2003,..
11,Extremadura,Volumen de agua no registrada,2002,..
11,Extremadura,Volumen de agua no registrada,2001,..
11,Extremadura,Volumen de agua no registrada,2000,..
11,Extremadura,Pérdidas reales,2022,24.359
11,Extremadura,Pérdidas reales,2020,20.005
11,Extremadura,Pérdidas reales,2018,24.026
11,Extremadura,Pérdidas reales,2016,28.478
11,Extremadura,Pérdidas reales,2014,25.147
11,Extremadura,Pérdidas reales,2013,26.319
11,Extremadura,Pérdidas reales,2012,27.736
11,Extremadura,Pérdidas reales,2011,23.585
11,Extremadura,Pérdidas reales,2010,24.353
11,Extremadura,Pérdidas reales,2009,20.075
11,Extremadura,Pérdidas reales,2008,22.117
11,Extremadura,Pérdidas reales,2007,20.446
11,Extremadura,Pérdidas reales,2006,25.245
11,Extremadura,Pérdidas reales,2005,31.733
11,Extremadura,Pérdidas reales,2004,30.866
11,Extremadura,Pérdidas reales,2003,22.268
11,Extremadura,Pérdidas reales,2002,19.558
11,Extremadura,Pérdidas reales,2001,17.242
11,Extremadura,Pérdidas reales,2000,17.009
11,Extremadura,Pérdidas aparentes,2022,8.275
11,Extremadura,Pérdidas aparentes,2020,10.602
11,Extremadura,Pérdidas aparentes,2018,10.199
11,Extremadura,Pérdidas aparentes,2016,10.390
11,Extremadura,Pérdidas aparentes,2014,11.564
11,Extremadura,Pérdidas aparentes,2013,15.990
11,Extremadura,Pérdidas aparentes,2012,12.461
11,Extremadura,Pérdidas aparentes,2011,12.478
11,Extremadura,Pérdidas aparentes,2010,12.839
11,Extremadura,Pérdidas aparentes,2009,13.950
11,Extremadura,Pérdidas aparentes,2008,10.893
11,Extremadura,Pérdidas aparentes,2007,17.900
11,Extremadura,Pérdidas aparentes,2006,..
11,Extremadura,Pérdidas aparentes,2005,..
11,Extremadura,Pérdidas aparentes,2004,..
11,Extremadura,Pérdidas aparentes,2003,..
11,Extremadura,Pérdidas aparentes,2002,..
11,Extremadura,Pérdidas aparentes,2001,..
11,Extremadura,Pérdidas aparentes,2000,..
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2022,283.704
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2020,242.880
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2018,236.572
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2016,258.671
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2014,243.137
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2013,247.402
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2012,260.696
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2011,240.918
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2010,252.478
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2009,278.831
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2008,291.140
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2007,283.261
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2006,275.924
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2005,282.564
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2004,295.173
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2003,291.997
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2002,313.451
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2001,318.596
12,Galicia,Volumen de agua suministrada a la red de abastecimiento público,2000,295.788
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2022,171.335
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2020,177.892
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2018,176.868
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2016,187.900
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2014,186.405
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2013,184.559
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2012,189.873
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2011,182.743
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2010,188.948
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2009,197.023
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2008,206.568
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2007,213.865
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2006,229.631
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2005,235.015
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2004,239.245
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2003,236.681
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2002,261.066
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2001,270.868
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2000,255.670
12,Galicia,Volumen de agua no registrada,2022,112.369
12,Galicia,Volumen de agua no registrada,2020,64.988
12,Galicia,Volumen de agua no registrada,2018,59.704
12,Galicia,Volumen de agua no registrada,2016,70.771
12,Galicia,Volumen de agua no registrada,2014,56.732
12,Galicia,Volumen de agua no registrada,2013,62.843
12,Galicia,Volumen de agua no registrada,2012,70.823
12,Galicia,Volumen de agua no registrada,2011,58.175
12,Galicia,Volumen de agua no registrada,2010,63.530
12,Galicia,Volumen de agua no registrada,2009,81.808
12,Galicia,Volumen de agua no registrada,2008,84.572
12,Galicia,Volumen de agua no registrada,2007,69.396
12,Galicia,Volumen de agua no registrada,2006,..
12,Galicia,Volumen de agua no registrada,2005,..
12,Galicia,Volumen de agua no registrada,2004,..
12,Galicia,Volumen de agua no registrada,2003,..
12,Galicia,Volumen de agua no registrada,2002,..
12,Galicia,Volumen de agua no registrada,2001,..
12,Galicia,Volumen de agua no registrada,2000,..
12,Galicia,Pérdidas reales,2022,73.254
12,Galicia,Pérdidas reales,2020,39.235
12,Galicia,Pérdidas reales,2018,39.934
12,Galicia,Pérdidas reales,2016,55.556
12,Galicia,Pérdidas reales,2014,39.769
12,Galicia,Pérdidas reales,2013,44.556
12,Galicia,Pérdidas reales,2012,48.868
12,Galicia,Pérdidas reales,2011,40.723
12,Galicia,Pérdidas reales,2010,49.554
12,Galicia,Pérdidas reales,2009,40.086
12,Galicia,Pérdidas reales,2008,53.280
12,Galicia,Pérdidas reales,2007,44.413
12,Galicia,Pérdidas reales,2006,46.293
12,Galicia,Pérdidas reales,2005,47.549
12,Galicia,Pérdidas reales,2004,55.928
12,Galicia,Pérdidas reales,2003,55.316
12,Galicia,Pérdidas reales,2002,52.385
12,Galicia,Pérdidas reales,2001,47.728
12,Galicia,Pérdidas reales,2000,40.118
12,Galicia,Pérdidas aparentes,2022,39.115
12,Galicia,Pérdidas aparentes,2020,25.753
12,Galicia,Pérdidas aparentes,2018,19.770
12,Galicia,Pérdidas aparentes,2016,15.215
12,Galicia,Pérdidas aparentes,2014,16.963
12,Galicia,Pérdidas aparentes,2013,18.287
12,Galicia,Pérdidas aparentes,2012,21.955
12,Galicia,Pérdidas aparentes,2011,17.452
12,Galicia,Pérdidas aparentes,2010,13.976
12,Galicia,Pérdidas aparentes,2009,41.722
12,Galicia,Pérdidas aparentes,2008,31.292
12,Galicia,Pérdidas aparentes,2007,24.983
12,Galicia,Pérdidas aparentes,2006,..
12,Galicia,Pérdidas aparentes,2005,..
12,Galicia,Pérdidas aparentes,2004,..
12,Galicia,Pérdidas aparentes,2003,..
12,Galicia,Pérdidas aparentes,2002,..
12,Galicia,Pérdidas aparentes,2001,..
12,Galicia,Pérdidas aparentes,2000,..
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2022,504.382
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2020,500.916
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2018,491.816
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2016,490.951
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2014,504.814
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2013,509.232
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2012,526.020
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2011,553.894
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2010,550.816
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2009,563.438
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2008,561.529
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2007,573.119
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2006,513.849
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2005,562.280
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2004,592.053
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2003,608.389
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2002,562.789
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2001,574.261
13,"Madrid, Comunidad de",Volumen de agua suministrada a la red de abastecimiento público,2000,558.887
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2022,435.202
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2020,436.216
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2018,421.750
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2016,418.022
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2014,406.951
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2013,414.258
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2012,429.556
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2011,446.421
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2010,440.375
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2009,450.493
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2008,460.768
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2007,465.111
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2006,450.694
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2005,489.181
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2004,510.612
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2003,522.697
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2002,487.808
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2001,495.169
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2000,482.722
13,"Madrid, Comunidad de",Volumen de agua no registrada,2022,69.180
13,"Madrid, Comunidad de",Volumen de agua no registrada,2020,64.700
13,"Madrid, Comunidad de",Volumen de agua no registrada,2018,70.066
13,"Madrid, Comunidad de",Volumen de agua no registrada,2016,72.929
13,"Madrid, Comunidad de",Volumen de agua no registrada,2014,97.863
13,"Madrid, Comunidad de",Volumen de agua no registrada,2013,94.974
13,"Madrid, Comunidad de",Volumen de agua no registrada,2012,96.464
13,"Madrid, Comunidad de",Volumen de agua no registrada,2011,107.473
13,"Madrid, Comunidad de",Volumen de agua no registrada,2010,110.441
13,"Madrid, Comunidad de",Volumen de agua no registrada,2009,112.945
13,"Madrid, Comunidad de",Volumen de agua no registrada,2008,100.761
13,"Madrid, Comunidad de",Volumen de agua no registrada,2007,108.008
13,"Madrid, Comunidad de",Volumen de agua no registrada,2006,..
